Période,Produit,Sous-Type de Produit/Catégorie/Article,Mode de Transport,Origine,Destination,Port,Activité,Unité,Valeurs
1993Q2,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1993Q2,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,4.480549451
1993Q2,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,14.58853846
1993Q2,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,14.8991978
1993Q2,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,7.277824176
1993Q2,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,11.66457143
1993Q2,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1993Q2,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,21.28547253
1993Q2,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0.7268351648
1993Q2,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,4.005978022
1993Q3,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,4.277141304
1993Q3,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,6.329543478
1993Q3,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1993Q3,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0.2403913043
1993Q3,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1993Q3,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,6.381184783
1993Q3,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,13.32534783
1993Q3,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,14.47522826
1993Q3,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,6.147521739
1993Q3,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,10.23803261
1993Q3,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1993Q3,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,29.86080435
1993Q3,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0.1053369565
1993Q3,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,5.532217391
1993Q4,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,7.106782609
1993Q4,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,4.461413043
1993Q4,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1993Q4,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1993Q4,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1993Q4,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,3.261184783
1993Q4,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,12.81048913
1993Q4,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,15.26111957
1993Q4,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,7.059967391
1993Q4,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,10.42141304
1993Q4,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1993Q4,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,33.99909783
1993Q4,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0
1993Q4,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,5.689847826
1994Q1,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,1.6496
1994Q1,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,6.761188889
1994Q1,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1994Q1,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,5.852633333
1994Q1,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1994Q1,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,5.368544444
1994Q1,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,14.76425556
1994Q1,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,18.60061111
1994Q1,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,4.040522222
1994Q1,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,17.72891111
1994Q1,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1994Q1,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,31.21542222
1994Q1,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0.5212222222
1994Q1,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,5.861544444
1994Q2,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,3.461659341
1994Q2,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,0
1994Q2,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1994Q2,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1994Q2,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1994Q2,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,2.95721978
1994Q2,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,8.524362637
1994Q2,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,20.66040659
1994Q2,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1994Q2,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,8.510230769
1994Q2,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1994Q2,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,33.5558022
1994Q2,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,2.849835165
1994Q2,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,8.59821978
1994Q3,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,7.099228261
1994Q3,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,0
1994Q3,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1994Q3,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1994Q3,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1994Q3,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,2.570228261
1994Q3,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,10.925
1994Q3,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,27.3168913
1994Q3,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1994Q3,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,13.88723913
1994Q3,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1994Q3,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,26.33021739
1994Q3,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0.49875
1994Q3,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,9.87626087
1994Q4,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,7.137217391
1994Q4,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,0
1994Q4,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1994Q4,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1994Q4,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1994Q4,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,1.69748913
1994Q4,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,10.46673913
1994Q4,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,27.34690217
1994Q4,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,2.028847826
1994Q4,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,10.53193478
1994Q4,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1994Q4,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,27.89815217
1994Q4,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0.06069565217
1994Q4,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,8.545641304
1995Q1,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,7.089844444
1995Q1,Crude Oil,N/A,N/A,Bolivia,Canada,N/A,Imports,thousand m3/d,0.7708555556
1995Q1,Crude Oil,N/A,N/A,Columbia,Canada,N/A,Imports,thousand m3/d,5.486177778
1995Q1,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,0
1995Q1,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1995Q1,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1995Q1,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1995Q1,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,3.344755556
1995Q1,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,9.896266667
1995Q1,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,26.96728889
1995Q1,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1995Q1,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,10.9907
1995Q1,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1995Q1,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,29.06484444
1995Q1,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0.08821111111
1995Q1,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,8.466933333
1995Q2,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,5.439703297
1995Q2,Crude Oil,N/A,N/A,Bolivia,Canada,N/A,Imports,thousand m3/d,0.6521868132
1995Q2,Crude Oil,N/A,N/A,Columbia,Canada,N/A,Imports,thousand m3/d,0.9226263736
1995Q2,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,1.106076923
1995Q2,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1995Q2,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1995Q2,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1995Q2,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,1.645769231
1995Q2,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,11.23394505
1995Q2,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,22.48758242
1995Q2,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1995Q2,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,10.59576923
1995Q2,Crude Oil,N/A,N/A,Syria,Canada,N/A,Imports,thousand m3/d,1.140230769
1995Q2,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1995Q2,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,19.50113187
1995Q2,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0
1995Q2,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,10.33382418
1995Q3,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,4.678543478
1995Q3,Crude Oil,N/A,N/A,Angola,Canada,N/A,Imports,thousand m3/d,0.9590326087
1995Q3,Crude Oil,N/A,N/A,Bolivia,Canada,N/A,Imports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,Cameroon,Canada,N/A,Imports,thousand m3/d,0.8218913043
1995Q3,Crude Oil,N/A,N/A,Columbia,Canada,N/A,Imports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,3.254141304
1995Q3,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,2.340913043
1995Q3,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,9.681086957
1995Q3,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,22.36701087
1995Q3,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,Russia,Canada,N/A,Imports,thousand m3/d,4.903097826
1995Q3,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,7.830380435
1995Q3,Crude Oil,N/A,N/A,Syria,Canada,N/A,Imports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,24.86375
1995Q3,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,11.83434783
1995Q3,Crude Oil,N/A,N/A,Zaire,Canada,N/A,Imports,thousand m3/d,0.6111413043
1995Q4,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,7.516923913
1995Q4,Crude Oil,N/A,N/A,Angola,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,Bolivia,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,Cameroon,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,Columbia,Canada,N/A,Imports,thousand m3/d,0.9052934783
1995Q4,Crude Oil,N/A,N/A,Congo,Canada,N/A,Imports,thousand m3/d,0.8620543478
1995Q4,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,3.437141304
1995Q4,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,5.16475
1995Q4,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,27.7283587
1995Q4,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,Russia,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,7.687880435
1995Q4,Crude Oil,N/A,N/A,Syria,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1995Q4,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,25.86632609
1995Q4,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,0.5128152174
1995Q4,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,14.53343478
1995Q4,Crude Oil,N/A,N/A,Zaire,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,10.47879121
1996Q1,Crude Oil,N/A,N/A,Angola,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Bolivia,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Cameroon,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Columbia,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Congo,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,2.483813187
1996Q1,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,10.49196703
1996Q1,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,30.55154945
1996Q1,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Russia,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,13.97495604
1996Q1,Crude Oil,N/A,N/A,Syria,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1996Q1,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,35.0197033
1996Q1,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,1.86189011
1996Q1,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,10.38807692
1996Q1,Crude Oil,N/A,N/A,Zaire,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,7.316351648
1996Q2,Crude Oil,N/A,N/A,Angola,Canada,N/A,Imports,thousand m3/d,3.525648352
1996Q2,Crude Oil,N/A,N/A,Bolivia,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,Cameroon,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,Columbia,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,Congo,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,6.906967033
1996Q2,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,3.768604396
1996Q2,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,3.914758242
1996Q2,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,23.32949451
1996Q2,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,Russia,Canada,N/A,Imports,thousand m3/d,1.586263736
1996Q2,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,11.02903297
1996Q2,Crude Oil,N/A,N/A,Syria,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1996Q2,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,29.45235165
1996Q2,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,4.338285714
1996Q2,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,5.378868132
1996Q2,Crude Oil,N/A,N/A,Zaire,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,8.938869565
1996Q3,Crude Oil,N/A,N/A,Angola,Canada,N/A,Imports,thousand m3/d,6.87173913
1996Q3,Crude Oil,N/A,N/A,Bolivia,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,Cameroon,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,Columbia,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,Congo,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,10.32504348
1996Q3,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,4.265065217
1996Q3,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,1.584673913
1996Q3,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,28.31609783
1996Q3,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,Russia,Canada,N/A,Imports,thousand m3/d,0.9421086957
1996Q3,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,10.43702174
1996Q3,Crude Oil,N/A,N/A,Syria,Canada,N/A,Imports,thousand m3/d,2.201478261
1996Q3,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1996Q3,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,24.62277174
1996Q3,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,6.025532609
1996Q3,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,7.232576087
1996Q3,Crude Oil,N/A,N/A,Zaire,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,14.94116304
1996Q4,Crude Oil,N/A,N/A,Angola,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Bolivia,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Cameroon,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Columbia,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Congo,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,6.886206522
1996Q4,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,2.447597826
1996Q4,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,3.334304348
1996Q4,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,32.88345652
1996Q4,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Qatar,Canada,N/A,Imports,thousand m3/d,0.7791630435
1996Q4,Crude Oil,N/A,N/A,Russia,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,Saudi Arabia,Canada,N/A,Imports,thousand m3/d,11.27788043
1996Q4,Crude Oil,N/A,N/A,Syria,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,United Arab Emirates,Canada,N/A,Imports,thousand m3/d,0
1996Q4,Crude Oil,N/A,N/A,United Kingdom,Canada,N/A,Imports,thousand m3/d,20.35311957
1996Q4,Crude Oil,N/A,N/A,United States,Canada,N/A,Imports,thousand m3/d,3.535054348
1996Q4,Crude Oil,N/A,N/A,Venezuela,Canada,N/A,Imports,thousand m3/d,10.2076413
1996Q4,Crude Oil,N/A,N/A,Zaire,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Algeria,Canada,N/A,Imports,thousand m3/d,10.3138
1997Q1,Crude Oil,N/A,N/A,Angola,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Bolivia,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Cameroon,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Columbia,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Congo,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Iran,Canada,N/A,Imports,thousand m3/d,6.965611111
1997Q1,Crude Oil,N/A,N/A,Iraq,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Kuwait,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Libya,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Mexico,Canada,N/A,Imports,thousand m3/d,3.263077778
1997Q1,Crude Oil,N/A,N/A,Nigeria,Canada,N/A,Imports,thousand m3/d,6.619222222
1997Q1,Crude Oil,N/A,N/A,Norway,Canada,N/A,Imports,thousand m3/d,34.55776667
1997Q1,Crude Oil,N/A,N/A,Other countries,Canada,N/A,Imports,thousand m3/d,0
1997Q1,Crude Oil,N/A,N/A,Qatar,Canada,N/A,Imports,thousand m3/d,0.9535
1997Q1,Crude Oil,N/A,N/A,Russia,Canada,N/A,Imports,thousand m3/d,0
