Period,Product,Product subtype/Category/Commodity,Mode of transportation,Origin,Destination,Port,Activity,Units,Value
1997Q2,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$,11733322.12
1997Q2,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$/MW.h,28.18809353
1997Q2,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,MW.h,529475
1997Q2,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$,17911102.34
1997Q2,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$/MW.h,33.82804163
1997Q2,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,MW.h,68922
1997Q2,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$,800241.97
1997Q2,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$/MW.h,11.610835
1997Q2,Electricity,N/A,N/A,Idaho,British Columbia,N/A,Imports,MW.h,100
1997Q2,Electricity,N/A,N/A,Idaho,British Columbia,N/A,Imports,CAN$,738.82
1997Q2,Electricity,N/A,N/A,Idaho,British Columbia,N/A,Imports,CAN$/MW.h,7.3882
1997Q2,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,MW.h,31316.7
1997Q2,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$,82937.88
1997Q2,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$/MW.h,2.648359501
1997Q2,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,MW.h,101522.9
1997Q2,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$,2208146.1
1997Q2,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$/MW.h,21.7502268
1997Q2,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,MW.h,-12644
1997Q2,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$,0
1997Q2,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$/MW.h,0
1997Q2,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,MW.h,591
1997Q2,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$,6296.98
1997Q2,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$/MW.h,10.65478849
1997Q2,Electricity,N/A,N/A,Montana,Alberta,N/A,Imports,MW.h,703.2
1997Q2,Electricity,N/A,N/A,Montana,Alberta,N/A,Imports,CAN$,23507.1
1997Q2,Electricity,N/A,N/A,Montana,Alberta,N/A,Imports,CAN$/MW.h,33.42875427
1997Q2,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,MW.h,43
1997Q2,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$,3082
1997Q2,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$/MW.h,71.6744186
1997Q2,Electricity,N/A,N/A,Nebraska,Manitoba,N/A,Imports,MW.h,0
1997Q2,Electricity,N/A,N/A,Nebraska,Manitoba,N/A,Imports,CAN$,0
1997Q2,Electricity,N/A,N/A,Nebraska,Manitoba,N/A,Imports,CAN$/MW.h,0
1997Q2,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,MW.h,2577
1997Q2,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$,0
1997Q2,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$/MW.h,0
1997Q2,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,MW.h,352730
1997Q2,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$,1319791.66
1997Q2,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$/MW.h,3.741648456
1997Q2,Electricity,N/A,N/A,New York,Québec,N/A,Imports,MW.h,137794.2
1997Q2,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$,2460821.56
1997Q2,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$/MW.h,17.85867301
1997Q2,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,17046
1997Q2,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,21463.76
1997Q2,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,1.25916696
1997Q2,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,MW.h,38552
1997Q2,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$,1345219.14
1997Q2,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$/MW.h,34.89362783
1997Q2,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,MW.h,29011
1997Q2,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$,629937
1997Q2,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$/MW.h,21.71372928
1997Q2,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,MW.h,961815
1997Q2,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$,8561654.22
1997Q2,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$/MW.h,8.9015603
1997Q3,Electricity,N/A,N/A,Alberta,Idaho,N/A,Exports,MW.h,80
1997Q3,Electricity,N/A,N/A,Alberta,Idaho,N/A,Exports,CAN$,1340.45
1997Q3,Electricity,N/A,N/A,Alberta,Idaho,N/A,Exports,CAN$/MW.h,16.755625
1997Q3,Electricity,N/A,N/A,Alberta,Oregon,N/A,Exports,MW.h,8800
1997Q3,Electricity,N/A,N/A,Alberta,Oregon,N/A,Exports,CAN$,160395.18
1997Q3,Electricity,N/A,N/A,Alberta,Oregon,N/A,Exports,CAN$/MW.h,18.226725
1997Q3,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,MW.h,46488
1997Q3,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$,835782.81
1997Q3,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$/MW.h,17.97846347
1997Q3,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,MW.h,253.44
1997Q3,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$,18256
1997Q3,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$/MW.h,72.03282828
1997Q3,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,MW.h,123250
1997Q3,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,CAN$,3055765.84
1997Q3,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,CAN$/MW.h,24.79323197
1997Q3,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,MW.h,805784
1997Q3,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$,19722921.73
1997Q3,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$/MW.h,24.47668572
1997Q3,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,MW.h,39196
1997Q3,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$,909869.03
1997Q3,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$/MW.h,23.21331335
1997Q3,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,MW.h,89668
1997Q3,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$,1717684.7
1997Q3,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$/MW.h,19.1560501
1997Q3,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,MW.h,1435
1997Q3,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$,27547.07
1997Q3,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$/MW.h,19.19656446
1997Q3,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,MW.h,349494
1997Q3,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$,7564693.67
1997Q3,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$/MW.h,21.64470254
1997Q3,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,MW.h,27825
1997Q3,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,CAN$,661386.61
1997Q3,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,CAN$/MW.h,23.76950979
1997Q3,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,MW.h,2262599
1997Q3,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$,43622588.72
1997Q3,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$/MW.h,19.27985857
1997Q3,Electricity,N/A,N/A,British Columbia,(blank),N/A,Exports,MW.h,53430
1997Q3,Electricity,N/A,N/A,British Columbia,(blank),N/A,Exports,CAN$,1728412.26
1997Q3,Electricity,N/A,N/A,British Columbia,(blank),N/A,Exports,CAN$/MW.h,32.34909714
1997Q3,Electricity,N/A,N/A,Manitoba,Iowa,N/A,Exports,MW.h,96636
1997Q3,Electricity,N/A,N/A,Manitoba,Iowa,N/A,Exports,CAN$,1138431.2
1997Q3,Electricity,N/A,N/A,Manitoba,Iowa,N/A,Exports,CAN$/MW.h,11.78061178
1997Q3,Electricity,N/A,N/A,Manitoba,Kansas,N/A,Exports,MW.h,350
1997Q3,Electricity,N/A,N/A,Manitoba,Kansas,N/A,Exports,CAN$,2794.65
1997Q3,Electricity,N/A,N/A,Manitoba,Kansas,N/A,Exports,CAN$/MW.h,7.984714286
1997Q3,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,MW.h,2803034.942
1997Q3,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$,52539480.27
1997Q3,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$/MW.h,18.74378356
1997Q3,Electricity,N/A,N/A,Manitoba,Missouri,N/A,Exports,MW.h,440
1997Q3,Electricity,N/A,N/A,Manitoba,Missouri,N/A,Exports,CAN$,9119.02
1997Q3,Electricity,N/A,N/A,Manitoba,Missouri,N/A,Exports,CAN$/MW.h,20.72504545
1997Q3,Electricity,N/A,N/A,Manitoba,Montana,N/A,Exports,MW.h,6
1997Q3,Electricity,N/A,N/A,Manitoba,Montana,N/A,Exports,CAN$,239.54
1997Q3,Electricity,N/A,N/A,Manitoba,Montana,N/A,Exports,CAN$/MW.h,39.92333333
1997Q3,Electricity,N/A,N/A,Manitoba,Nebraska,N/A,Exports,MW.h,525
1997Q3,Electricity,N/A,N/A,Manitoba,Nebraska,N/A,Exports,CAN$,19655.37
1997Q3,Electricity,N/A,N/A,Manitoba,Nebraska,N/A,Exports,CAN$/MW.h,37.4388
1997Q3,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,MW.h,51878
1997Q3,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$,964887.52
1997Q3,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$/MW.h,18.59916573
1997Q3,Electricity,N/A,N/A,Manitoba,Oregon,N/A,Exports,MW.h,10105
1997Q3,Electricity,N/A,N/A,Manitoba,Oregon,N/A,Exports,CAN$,145785.35
1997Q3,Electricity,N/A,N/A,Manitoba,Oregon,N/A,Exports,CAN$/MW.h,14.42705096
1997Q3,Electricity,N/A,N/A,Manitoba,South Dakota,N/A,Exports,MW.h,42
1997Q3,Electricity,N/A,N/A,Manitoba,South Dakota,N/A,Exports,CAN$,1709.17
1997Q3,Electricity,N/A,N/A,Manitoba,South Dakota,N/A,Exports,CAN$/MW.h,40.69452381
1997Q3,Electricity,N/A,N/A,Manitoba,Texas,N/A,Exports,MW.h,58212
1997Q3,Electricity,N/A,N/A,Manitoba,Texas,N/A,Exports,CAN$,656487.85
1997Q3,Electricity,N/A,N/A,Manitoba,Texas,N/A,Exports,CAN$/MW.h,11.2775347
1997Q3,Electricity,N/A,N/A,Manitoba,Wisconsin,N/A,Exports,MW.h,190731
1997Q3,Electricity,N/A,N/A,Manitoba,Wisconsin,N/A,Exports,CAN$,3759123.03
1997Q3,Electricity,N/A,N/A,Manitoba,Wisconsin,N/A,Exports,CAN$/MW.h,19.70903015
1997Q3,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,MW.h,1202120.46
1997Q3,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$,47964710.27
1997Q3,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$/MW.h,39.90008644
1997Q3,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,MW.h,1317351.826
1997Q3,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$,27760035.43
1997Q3,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$/MW.h,21.07260557
1997Q3,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,MW.h,36225
1997Q3,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,CAN$,1431542.04
1997Q3,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,CAN$/MW.h,39.51806874
1997Q3,Electricity,N/A,N/A,Ontario,Nebraska,N/A,Exports,MW.h,24390
1997Q3,Electricity,N/A,N/A,Ontario,Nebraska,N/A,Exports,CAN$,658087.92
1997Q3,Electricity,N/A,N/A,Ontario,Nebraska,N/A,Exports,CAN$/MW.h,26.98187454
1997Q3,Electricity,N/A,N/A,Ontario,New England-ISO,N/A,Exports,MW.h,254860
1997Q3,Electricity,N/A,N/A,Ontario,New England-ISO,N/A,Exports,CAN$,7016222.42
1997Q3,Electricity,N/A,N/A,Ontario,New England-ISO,N/A,Exports,CAN$/MW.h,27.52971208
1997Q3,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,MW.h,406775.064
1997Q3,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$,6035197.17
1997Q3,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$/MW.h,14.83669405
1997Q3,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,MW.h,17824
1997Q3,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,CAN$,480279.24
1997Q3,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,CAN$/MW.h,26.94564856
1997Q3,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,MW.h,3294
1997Q3,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$,88735.25
1997Q3,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$/MW.h,26.93844869
1997Q3,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,MW.h,148.28
1997Q3,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$,10808.21
1997Q3,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$/MW.h,72.89054492
1997Q3,Electricity,N/A,N/A,Québec,Massachusetts,N/A,Exports,MW.h,46506
1997Q3,Electricity,N/A,N/A,Québec,Massachusetts,N/A,Exports,CAN$,1598634.25
1997Q3,Electricity,N/A,N/A,Québec,Massachusetts,N/A,Exports,CAN$/MW.h,34.37479573
1997Q3,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,MW.h,1855888
1997Q3,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$,60257856.29
1997Q3,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$/MW.h,32.4684767
1997Q3,Electricity,N/A,N/A,Québec,New York,N/A,Exports,MW.h,647687
1997Q3,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$,18517306.73
1997Q3,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$/MW.h,28.58990026
1997Q3,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,MW.h,571401
1997Q3,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$,19261584.18
1997Q3,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$/MW.h,33.70939879
1997Q3,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,MW.h,120089
1997Q3,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$,726264.6
1997Q3,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$/MW.h,6.047719608
1997Q3,Electricity,N/A,N/A,Saskatchewan,Washington,N/A,Exports,MW.h,12419
1997Q3,Electricity,N/A,N/A,Saskatchewan,Washington,N/A,Exports,CAN$,361142.81
1997Q3,Electricity,N/A,N/A,Saskatchewan,Washington,N/A,Exports,CAN$/MW.h,29.07986231
1997Q3,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,MW.h,5611.2
1997Q3,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$,60811
1997Q3,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$/MW.h,10.83743228
1997Q3,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,MW.h,306642.9
1997Q3,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$,6893503.95
1997Q3,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$/MW.h,22.48055947
1997Q3,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,MW.h,-5789
1997Q3,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$,0
1997Q3,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$/MW.h,0
1997Q3,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,MW.h,33924
1997Q3,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$,720746.04
1997Q3,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$/MW.h,21.24590378
1997Q3,Electricity,N/A,N/A,Montana,Alberta,N/A,Imports,MW.h,723.6
1997Q3,Electricity,N/A,N/A,Montana,Alberta,N/A,Imports,CAN$,29485.94
1997Q3,Electricity,N/A,N/A,Montana,Alberta,N/A,Imports,CAN$/MW.h,40.7489497
1997Q3,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,MW.h,63
1997Q3,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$,4075.57
1997Q3,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$/MW.h,64.6915873
1997Q3,Electricity,N/A,N/A,Nebraska,Manitoba,N/A,Imports,MW.h,0
1997Q3,Electricity,N/A,N/A,Nebraska,Manitoba,N/A,Imports,CAN$,0
1997Q3,Electricity,N/A,N/A,Nebraska,Manitoba,N/A,Imports,CAN$/MW.h,0
1997Q3,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,MW.h,476322
1997Q3,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$,3936646.98
1997Q3,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$/MW.h,8.264675955
1997Q3,Electricity,N/A,N/A,New York,Québec,N/A,Imports,MW.h,78015.75
1997Q3,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$,1655221.89
1997Q3,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$/MW.h,21.21650936
1997Q3,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,22481
1997Q3,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,558874.73
1997Q3,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,24.85986967
1997Q3,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,MW.h,26503
1997Q3,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$,885205.79
1997Q3,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$/MW.h,33.40021092
1997Q3,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,MW.h,3638
1997Q3,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$,76713
1997Q3,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$/MW.h,21.08658604
1997Q3,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,MW.h,812623
1997Q3,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$,13548371.61
1997Q3,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$/MW.h,16.67239496
1997Q3,Electricity,N/A,N/A,Washington,Saskatchewan,N/A,Imports,MW.h,1956
1997Q3,Electricity,N/A,N/A,Washington,Saskatchewan,N/A,Imports,CAN$,75254.04
1997Q3,Electricity,N/A,N/A,Washington,Saskatchewan,N/A,Imports,CAN$/MW.h,38.47343558
1997Q4,Electricity,N/A,N/A,Alberta,Oregon,N/A,Exports,MW.h,14300
1997Q4,Electricity,N/A,N/A,Alberta,Oregon,N/A,Exports,CAN$,263320.14
1997Q4,Electricity,N/A,N/A,Alberta,Oregon,N/A,Exports,CAN$/MW.h,18.4139958
1997Q4,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,MW.h,89979
1997Q4,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$,1350153.8
1997Q4,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$/MW.h,15.0052101
1997Q4,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,MW.h,344.88
1997Q4,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$,22067
1997Q4,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$/MW.h,63.98457434
1997Q4,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,MW.h,657563
1997Q4,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$,19442827.28
1997Q4,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$/MW.h,29.56800684
1997Q4,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,MW.h,525
1997Q4,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$,16520.72
1997Q4,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$/MW.h,31.4680381
1997Q4,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,MW.h,45504
1997Q4,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$,1155468.1
1997Q4,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$/MW.h,25.39267097
1997Q4,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,MW.h,6673
1997Q4,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$,188851.65
1997Q4,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$/MW.h,28.30086168
1997Q4,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,MW.h,292468
1997Q4,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$,7789460.4
1997Q4,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$/MW.h,26.6335476
1997Q4,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,MW.h,655
1997Q4,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,CAN$,26661
1997Q4,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,CAN$/MW.h,40.70381679
1997Q4,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,MW.h,3056887.664
1997Q4,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$,74995382.68
1997Q4,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$/MW.h,24.53324784
1997Q4,Electricity,N/A,N/A,Manitoba,Iowa,N/A,Exports,MW.h,27220
1997Q4,Electricity,N/A,N/A,Manitoba,Iowa,N/A,Exports,CAN$,403658.68
1997Q4,Electricity,N/A,N/A,Manitoba,Iowa,N/A,Exports,CAN$/MW.h,14.82948861
1997Q4,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,MW.h,2300643.61
1997Q4,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$,50075132.89
1997Q4,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$/MW.h,21.7657062
1997Q4,Electricity,N/A,N/A,Manitoba,Missouri,N/A,Exports,MW.h,720
1997Q4,Electricity,N/A,N/A,Manitoba,Missouri,N/A,Exports,CAN$,14173.09
1997Q4,Electricity,N/A,N/A,Manitoba,Missouri,N/A,Exports,CAN$/MW.h,19.68484722
1997Q4,Electricity,N/A,N/A,Manitoba,Nebraska,N/A,Exports,MW.h,78
1997Q4,Electricity,N/A,N/A,Manitoba,Nebraska,N/A,Exports,CAN$,3164.46
1997Q4,Electricity,N/A,N/A,Manitoba,Nebraska,N/A,Exports,CAN$/MW.h,40.57
1997Q4,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,MW.h,100491
1997Q4,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$,2270101.93
1997Q4,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$/MW.h,22.5901019
1997Q4,Electricity,N/A,N/A,Manitoba,Oregon,N/A,Exports,MW.h,222
1997Q4,Electricity,N/A,N/A,Manitoba,Oregon,N/A,Exports,CAN$,4389.35
1997Q4,Electricity,N/A,N/A,Manitoba,Oregon,N/A,Exports,CAN$/MW.h,19.77184685
1997Q4,Electricity,N/A,N/A,Manitoba,South Dakota,N/A,Exports,MW.h,300
1997Q4,Electricity,N/A,N/A,Manitoba,South Dakota,N/A,Exports,CAN$,5600
1997Q4,Electricity,N/A,N/A,Manitoba,South Dakota,N/A,Exports,CAN$/MW.h,18.66666667
1997Q4,Electricity,N/A,N/A,Manitoba,Texas,N/A,Exports,MW.h,233122
1997Q4,Electricity,N/A,N/A,Manitoba,Texas,N/A,Exports,CAN$,4483357.88
1997Q4,Electricity,N/A,N/A,Manitoba,Texas,N/A,Exports,CAN$/MW.h,19.23180944
1997Q4,Electricity,N/A,N/A,Manitoba,Wisconsin,N/A,Exports,MW.h,226113
1997Q4,Electricity,N/A,N/A,Manitoba,Wisconsin,N/A,Exports,CAN$,4819462.93
1997Q4,Electricity,N/A,N/A,Manitoba,Wisconsin,N/A,Exports,CAN$/MW.h,21.31440001
1997Q4,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,MW.h,948066.633
1997Q4,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$,43691702.28
1997Q4,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$/MW.h,46.08505432
1997Q4,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,MW.h,24598.9
1997Q4,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$,1344944.24
1997Q4,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$/MW.h,54.6749749
1997Q4,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,MW.h,1133
1997Q4,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,CAN$,69911.02
1997Q4,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,CAN$/MW.h,61.70434245
1997Q4,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,MW.h,545872.78
1997Q4,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$,1388893.03
1997Q4,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$/MW.h,2.544352972
1997Q4,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,MW.h,92
1997Q4,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,CAN$,2068.29
1997Q4,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,CAN$/MW.h,22.48141304
1997Q4,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,MW.h,309.74
